Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid Out (Qube),Exhausted Pool
246,19208453.91977849,1014425.3562168562,14040.0,False
247,19227659.052666146,1014425.3562168562,14040.0,False
248,19246864.185553804,1014425.3562168562,14040.0,False
249,19266069.31844146,1014425.3562168562,14040.0,False
250,19285274.45132912,1014425.3562168562,14040.0,False
251,19304479.584216777,1014425.3562168562,14040.0,False
252,19323684.717104435,1014425.3562168562,14040.0,False
253,19342889.849992093,1014425.3562168562,14040.0,False
254,19362094.98287975,1014425.3562168562,14040.0,False
255,19381300.11576741,1014425.3562168562,14040.0,False
256,19400505.248655066,1014425.3562168562,14040.0,False
257,19419710.381542724,1014425.3562168562,14040.0,False
258,19438915.51443038,1014425.3562168562,14040.0,False
259,19458120.64731804,1014425.3562168562,14040.0,False
260,19477325.780205697,1014425.3562168562,14040.0,False
261,19496530.913093355,1014425.3562168562,14040.0,False
262,19515736.045981012,1014425.3562168562,14040.0,False
263,19534941.17886867,1014425.3562168562,14040.0,False
264,19554146.311756328,1014425.3562168562,14040.0,False
265,19573351.444643985,1014425.3562168562,14040.0,False
266,19592556.577531643,1014425.3562168562,14040.0,False
267,19611761.7104193,1014425.3562168562,14040.0,False
268,19630966.84330696,1014425.3562168562,14040.0,False
269,19650171.976194616,1014425.3562168562,14040.0,False
270,19769377.109082274,1014425.3562168562,14040.0,False
271,19788582.241969932,1014425.3562168562,14040.0,False
272,19807787.37485759,1014425.3562168562,14040.0,False
273,19826992.507745247,1014425.3562168562,14040.0,False
274,19846197.640632905,1014425.3562168562,14040.0,False
275,19865402.773520563,1014425.3562168562,14040.0,False
276,19884607.90640822,1014425.3562168562,14040.0,False
277,19903813.03929588,1014425.3562168562,14040.0,False
278,19923018.172183536,1014425.3562168562,14040.0,False
279,19942223.305071194,1014425.3562168562,14040.0,False
280,19961428.43795885,1014425.3562168562,14040.0,False
281,19980633.57084651,1014425.3562168562,14040.0,False
282,19999838.703734167,1014425.3562168562,14040.0,False
283,20019043.836621825,1014425.3562168562,14040.0,False
284,20038248.969509482,1014425.3562168562,14040.0,False
285,20057454.10239714,1014425.3562168562,14040.0,False
286,20076659.235284798,1014425.3562168562,14040.0,False
287,20095864.368172456,1014425.3562168562,14040.0,False
288,20115069.501060113,1014425.3562168562,14040.0,False
289,20134274.63394777,1014425.3562168562,14040.0,False
290,20153479.76683543,1014425.3562168562,14040.0,False
291,20172684.899723087,1014425.3562168562,14040.0,False
292,20191890.032610744,1014425.3562168562,14040.0,False
293,20211095.165498402,1014425.3562168562,14040.0,False
294,20230300.29838606,1014425.3562168562,14040.0,False
295,20249505.431273717,1014425.3562168562,14040.0,False
296,20268710.564161375,1014425.3562168562,14040.0,False
297,20287915.697049033,1014425.3562168562,14040.0,False
298,20307120.82993669,1014425.3562168562,14040.0,False
299,20326325.96282435,1014425.3562168562,14040.0,False
300,20445531.095712006,1014425.3562168562,14040.0,False
301,20464736.228599664,1014425.3562168562,14040.0,False
302,20483941.36148732,1014425.3562168562,14040.0,False
303,20503146.49437498,1014425.3562168562,14040.0,False
304,20522351.627262637,1014425.3562168562,14040.0,False
305,20541556.760150295,1014425.3562168562,14040.0,False
306,20560761.893037952,1014425.3562168562,14040.0,False
307,20579967.02592561,1014425.3562168562,14040.0,False
308,20599172.158813268,1014425.3562168562,14040.0,False
309,20618377.291700926,1014425.3562168562,14040.0,False
310,20637582.424588583,1014425.3562168562,14040.0,False
311,20656787.55747624,1014425.3562168562,14040.0,False
312,20675992.6903639,1014425.3562168562,14040.0,False
313,20695197.823251557,1014425.3562168562,14040.0,False
314,20714402.956139214,1014425.3562168562,14040.0,False
315,20733608.089026872,1014425.3562168562,14040.0,False
316,20752813.22191453,1014425.3562168562,14040.0,False
317,20772018.354802188,1014425.3562168562,14040.0,False
318,20791223.487689845,1014425.3562168562,14040.0,False
319,20810428.620577503,1014425.3562168562,14040.0,False
320,20829633.75346516,1014425.3562168562,14040.0,False
321,20848838.88635282,1014425.3562168562,14040.0,False
322,20868044.019240476,1014425.3562168562,14040.0,False
323,20887249.152128134,1014425.3562168562,14040.0,False
324,20906454.28501579,1014425.3562168562,14040.0,False
325,20925659.41790345,1014425.3562168562,14040.0,False
326,20944864.550791107,1014425.3562168562,14040.0,False
327,20964069.683678765,1014425.3562168562,14040.0,False
328,20983274.816566423,1014425.3562168562,14040.0,False
329,21002479.94945408,1014425.3562168562,14040.0,False
330,21121685.082341738,1014425.3562168562,14040.0,False
331,21140890.215229396,1014425.3562168562,14040.0,False
332,21160095.348117054,1014425.3562168562,14040.0,False
333,21179300.48100471,1014425.3562168562,14040.0,False
334,21198505.61389237,1014425.3562168562,14040.0,False
335,21217710.746780027,1014425.3562168562,14040.0,False
336,21236915.879667684,1014425.3562168562,14040.0,False
337,21256121.012555342,1014425.3562168562,14040.0,False
338,21275326.145443,1014425.3562168562,14040.0,False
339,21294531.278330658,1014425.3562168562,14040.0,False
340,21313736.411218315,1014425.3562168562,14040.0,False
341,21332941.544105973,1014425.3562168562,14040.0,False
342,21352146.67699363,1014425.3562168562,14040.0,False
343,21371351.80988129,1014425.3562168562,14040.0,False
344,21390556.942768946,1014425.3562168562,14040.0,False
345,21409762.075656604,1014425.3562168562,14040.0,False
346,21428967.20854426,1014425.3562168562,14040.0,False
347,21448172.34143192,1014425.3562168562,14040.0,False
348,21467377.474319577,1014425.3562168562,14040.0,False
349,21486582.607207235,1014425.3562168562,14040.0,False
350,21505787.740094893,1014425.3562168562,14040.0,False
351,21524992.87298255,1014425.3562168562,14040.0,False
352,21544198.00587021,1014425.3562168562,14040.0,False
353,21563403.138757866,1014425.3562168562,14040.0,False
354,21582608.271645524,1014425.3562168562,14040.0,False
355,21601813.40453318,1014425.3562168562,14040.0,False
356,21621018.53742084,1014425.3562168562,14040.0,False
357,21640223.670308497,1014425.3562168562,14040.0,False
358,21659428.803196155,1014425.3562168562,14040.0,False
359,21678633.936083812,1014425.3562168562,14040.0,False
360,21797839.06897147,1014425.3562168562,14040.0,False
361,21817044.201859128,1014425.3562168562,14040.0,False
362,21836249.334746785,1014425.3562168562,14040.0,False
363,21855454.467634443,1014425.3562168562,14040.0,False
364,21874659.6005221,1014425.3562168562,14040.0,False
365,21893864.73340976,1014425.3562168562,14040.0,False
366,21913069.866297416,1014425.3562168562,14040.0,False
367,21932274.999185074,1014425.3562168562,14040.0,False
368,21951480.13207273,1014425.3562168562,14040.0,False
369,21970685.26496039,1014425.3562168562,14040.0,False
370,21989890.397848047,1014425.3562168562,14040.0,False
371,22009095.530735705,1014425.3562168562,14040.0,False
372,22028300.663623363,1014425.3562168562,14040.0,False
373,22047505.79651102,1014425.3562168562,14040.0,False
374,22066710.92939868,1014425.3562168562,14040.0,False
375,22085916.062286336,1014425.3562168562,14040.0,False
376,22105121.195173994,1014425.3562168562,14040.0,False
377,22124326.32806165,1014425.3562168562,14040.0,False
378,22143531.46094931,1014425.3562168562,14040.0,False
379,22162736.593836967,1014425.3562168562,14040.0,False
380,22181941.726724625,1014425.3562168562,14040.0,False
381,22201146.859612282,1014425.3562168562,14040.0,False
382,22220351.99249994,1014425.3562168562,14040.0,False
383,22239557.125387598,1014425.3562168562,14040.0,False
384,22258762.258275256,1014425.3562168562,14040.0,False
385,22277967.391162913,1014425.3562168562,14040.0,False
386,22297172.52405057,1014425.3562168562,14040.0,False
387,22316377.65693823,1014425.3562168562,14040.0,False
388,22335582.789825886,1014425.3562168562,14040.0,False
389,22354787.922713544,1014425.3562168562,14040.0,False
390,22473993.055601202,1014425.3562168562,14040.0,False
391,22493198.18848886,1014425.3562168562,14040.0,False
392,22512403.321376517,1014425.3562168562,14040.0,False
393,22531608.454264175,1014425.3562168562,14040.0,False
394,22550813.587151833,1014425.3562168562,14040.0,False
395,22570018.72003949,1014425.3562168562,14040.0,False
396,22589223.85292715,1014425.3562168562,14040.0,False
397,22608428.985814806,1014425.3562168562,14040.0,False
398,22627634.118702464,1014425.3562168562,14040.0,False
399,22646839.25159012,1014425.3562168562,14040.0,False
400,22666044.38447778,1014425.3562168562,14040.0,False
401,22685249.517365437,1014425.3562168562,14040.0,False
402,22704454.650253095,1014425.3562168562,14040.0,False
403,22723659.783140752,1014425.3562168562,14040.0,False
404,22742864.91602841,1014425.3562168562,14040.0,False
405,22762070.048916068,1014425.3562168562,14040.0,False
406,22781275.181803726,1014425.3562168562,14040.0,False
407,22800480.314691383,1014425.3562168562,14040.0,False
408,22819685.44757904,1014425.3562168562,14040.0,False
409,22838890.5804667,1014425.3562168562,14040.0,False
410,22858095.713354357,1014425.3562168562,14040.0,False
411,22877300.846242014,1014425.3562168562,14040.0,False
412,22896505.979129672,1014425.3562168562,14040.0,False
413,22915711.11201733,1014425.3562168562,14040.0,False
414,22934916.244904988,1014425.3562168562,14040.0,False
415,22954121.377792645,1014425.3562168562,14040.0,False
416,22973326.510680303,1014425.3562168562,14040.0,False
417,22992531.64356796,1014425.3562168562,14040.0,False
418,23011736.77645562,1014425.3562168562,14040.0,False
419,23030941.909343276,1014425.3562168562,14040.0,False
420,23150147.042230934,1014425.3562168562,14040.0,False
421,23169352.17511859,1014425.3562168562,14040.0,False
422,23188557.30800625,1014425.3562168562,14040.0,False
423,23207762.440893907,1014425.3562168562,14040.0,False
424,23226967.573781565,1014425.3562168562,14040.0,False
425,23246172.706669223,1014425.3562168562,14040.0,False
426,23265377.83955688,1014425.3562168562,14040.0,False
427,23284582.972444538,1014425.3562168562,14040.0,False
428,23303788.105332196,1014425.3562168562,14040.0,False
429,23322993.238219853,1014425.3562168562,14040.0,False
430,23342198.37110751,1014425.3562168562,14040.0,False
431,23361403.50399517,1014425.3562168562,14040.0,False
432,23380608.636882827,1014425.3562168562,14040.0,False
433,23399813.769770484,1014425.3562168562,14040.0,False
434,23419018.902658142,1014425.3562168562,14040.0,False
435,23438224.0355458,1014425.3562168562,14040.0,False
436,23457429.168433458,1014425.3562168562,14040.0,False
437,23476634.301321115,1014425.3562168562,14040.0,False
438,23495839.434208773,1014425.3562168562,14040.0,False
439,23515044.56709643,1014425.3562168562,14040.0,False
440,23534249.69998409,1014425.3562168562,14040.0,False
441,23553454.832871746,1014425.3562168562,14040.0,False
442,23572659.965759404,1014425.3562168562,14040.0,False
443,23591865.09864706,1014425.3562168562,14040.0,False
444,23611070.23153472,1014425.3562168562,14040.0,False
445,23630275.364422377,1014425.3562168562,14040.0,False
446,23649480.497310035,1014425.3562168562,14040.0,False
447,23668685.630197693,1014425.3562168562,14040.0,False
448,23687890.76308535,1014425.3562168562,14040.0,False
449,23707095.895973008,1014425.3562168562,14040.0,False
450,23826301.028860666,1014425.3562168562,14040.0,False
451,23845506.161748324,1014425.3562168562,14040.0,False
452,23864711.29463598,1014425.3562168562,14040.0,False
453,23883916.42752364,1014425.3562168562,14040.0,False
454,23903121.560411297,1014425.3562168562,14040.0,False
455,23922326.693298955,1014425.3562168562,14040.0,False
456,23941531.826186612,1014425.3562168562,14040.0,False
457,23960736.95907427,1014425.3562168562,14040.0,False
458,23979942.091961928,1014425.3562168562,14040.0,False
459,23999147.224849585,1014425.3562168562,14040.0,False
460,24018352.357737243,1014425.3562168562,14040.0,False
461,24037557.4906249,1014425.3562168562,14040.0,False
462,24056762.62351256,1014425.3562168562,14040.0,False
463,24075967.756400216,1014425.3562168562,14040.0,False
464,24095172.889287874,1014425.3562168562,14040.0,False
465,24114378.02217553,1014425.3562168562,14040.0,False
466,24133583.15506319,1014425.3562168562,14040.0,False
467,24152788.287950847,1014425.3562168562,14040.0,False
468,24171993.420838505,1014425.3562168562,14040.0,False
469,24191198.553726163,1014425.3562168562,14040.0,False
470,24210403.68661382,1014425.3562168562,14040.0,False
471,24229608.81950148,1014425.3562168562,14040.0,False
472,24248813.952389136,1014425.3562168562,14040.0,False
473,24268019.085276794,1014425.3562168562,14040.0,False
474,24287224.21816445,1014425.3562168562,14040.0,False
475,24306429.35105211,1014425.3562168562,14040.0,False
476,24325634.483939767,1014425.3562168562,14040.0,False
477,24344839.616827425,1014425.3562168562,14040.0,False
478,24364044.749715082,1014425.3562168562,14040.0,False
479,24383249.88260274,1014425.3562168562,14040.0,False
480,24502455.015490398,1014425.3562168562,14040.0,False
481,24521660.148378056,1014425.3562168562,14040.0,False
482,24540865.281265713,1014425.3562168562,14040.0,False
483,24560070.41415337,1014425.3562168562,14040.0,False
484,24579275.54704103,1014425.3562168562,14040.0,False
485,24598480.679928686,1014425.3562168562,14040.0,False
486,24617685.812816344,1014425.3562168562,14040.0,False
487,24636890.945704002,1014425.3562168562,14040.0,False
488,24656096.07859166,1014425.3562168562,14040.0,False
489,24675301.211479317,1014425.3562168562,14040.0,False
490,24694506.344366975,1014425.3562168562,14040.0,False
491,24713711.477254633,1014425.3562168562,14040.0,False
492,24732916.61014229,1014425.3562168562,14040.0,False
493,24752121.74302995,1014425.3562168562,14040.0,False
494,24771326.875917606,1014425.3562168562,14040.0,False
495,24790532.008805264,1014425.3562168562,14040.0,False
496,24809737.14169292,1014425.3562168562,14040.0,False
497,24828942.27458058,1014425.3562168562,14040.0,False
498,24848147.407468237,1014425.3562168562,14040.0,False
499,24867352.540355895,1014425.3562168562,14040.0,False
500,24886557.673243552,1014425.3562168562,14040.0,False
501,24905762.80613121,1014425.3562168562,14040.0,False
502,24924967.939018868,1014425.3562168562,14040.0,False
503,24944173.071906526,1014425.3562168562,14040.0,False
504,24963378.204794183,1014425.3562168562,14040.0,False
505,24982583.33768184,1014425.3562168562,14040.0,False
506,25001788.4705695,1014425.3562168562,14040.0,False
507,25020993.603457157,1014425.3562168562,14040.0,False
508,25040198.736344814,1014425.3562168562,14040.0,False
509,25059403.869232472,1014425.3562168562,14040.0,False
510,25178609.00212013,1014425.3562168562,14040.0,False
511,25197814.135007787,1014425.3562168562,14040.0,False
512,25217019.267895445,1014425.3562168562,14040.0,False
513,25236224.400783103,1014425.3562168562,14040.0,False
514,25255429.53367076,1014425.3562168562,14040.0,False
515,25274634.66655842,1014425.3562168562,14040.0,False
516,25293839.799446076,1014425.3562168562,14040.0,False
517,25313044.932333734,1014425.3562168562,14040.0,False
518,25332250.06522139,1014425.3562168562,14040.0,False
519,25351455.19810905,1014425.3562168562,14040.0,False
520,25370660.330996707,1014425.3562168562,14040.0,False
521,25389865.463884365,1014425.3562168562,14040.0,False
522,25409070.596772023,1014425.3562168562,14040.0,False
523,25428275.72965968,1014425.3562168562,14040.0,False
524,25447480.862547338,1014425.3562168562,14040.0,False
525,25466685.995434996,1014425.3562168562,14040.0,False
526,25485891.128322653,1014425.3562168562,14040.0,False
527,25505096.26121031,1014425.3562168562,14040.0,False
528,25524301.39409797,1014425.3562168562,14040.0,False
529,25543506.526985627,1014425.3562168562,14040.0,False
530,25562711.659873284,1014425.3562168562,14040.0,False
531,25581916.792760942,1014425.3562168562,14040.0,False
532,25601121.9256486,1014425.3562168562,14040.0,False
533,25620327.058536258,1014425.3562168562,14040.0,False
534,25639532.191423915,1014425.3562168562,14040.0,False
535,25658737.324311573,1014425.3562168562,14040.0,False
536,25677942.45719923,1014425.3562168562,14040.0,False
537,25697147.59008689,1014425.3562168562,14040.0,False
538,25716352.722974546,1014425.3562168562,14040.0,False
539,25735557.855862204,1014425.3562168562,14040.0,False
