Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid Out (Qube),Exhausted Pool
992,13061398.162539838,101442.53562168551,9360.000000000002,False
993,13055937.247257175,101442.53562168551,9360.000000000002,False
994,13050476.331974512,101442.53562168551,9360.000000000002,False
995,13045015.416691849,101442.53562168551,9360.000000000002,False
996,13039554.501409186,101442.53562168551,9360.000000000002,False
997,13034093.586126523,101442.53562168551,9360.000000000002,False
998,13028632.67084386,101442.53562168551,9360.000000000002,False
999,13023171.755561197,101442.53562168551,9360.000000000002,False
1000,13017710.840278534,101442.53562168551,9360.000000000002,False
1001,13012249.924995871,101442.53562168551,9360.000000000002,False
1002,13006789.009713208,101442.53562168551,9360.000000000002,False
1003,13001328.094430545,101442.53562168551,9360.000000000002,False
1004,12995867.179147882,101442.53562168551,9360.000000000002,False
1005,12990406.26386522,101442.53562168551,9360.000000000002,False
1006,12984945.348582556,101442.53562168551,9360.000000000002,False
1007,12979484.433299894,101442.53562168551,9360.000000000002,False
1008,12974023.51801723,101442.53562168551,9360.000000000002,False
1009,12968562.602734568,101442.53562168551,9360.000000000002,False
1010,12963101.687451905,101442.53562168551,9360.000000000002,False
1011,12957640.772169242,101442.53562168551,9360.000000000002,False
1012,12952179.856886579,101442.53562168551,9360.000000000002,False
1013,12946718.941603916,101442.53562168551,9360.000000000002,False
1014,12941258.026321253,101442.53562168551,9360.000000000002,False
1015,12935797.11103859,101442.53562168551,9360.000000000002,False
1016,12930336.195755927,101442.53562168551,9360.000000000002,False
1017,12924875.280473264,101442.53562168551,9360.000000000002,False
1018,12919414.365190601,101442.53562168551,9360.000000000002,False
1019,12913953.449907938,101442.53562168551,9360.000000000002,False
1020,13008492.534625275,101442.53562168551,9360.000000000002,False
1021,13003031.619342612,101442.53562168551,9360.000000000002,False
1022,12997570.70405995,101442.53562168551,9360.000000000002,False
1023,12992109.788777286,101442.53562168551,9360.000000000002,False
1024,12986648.873494623,101442.53562168551,9360.000000000002,False
1025,12981187.95821196,101442.53562168551,9360.000000000002,False
1026,12975727.042929297,101442.53562168551,9360.000000000002,False
1027,12970266.127646634,101442.53562168551,9360.000000000002,False
1028,12964805.212363971,101442.53562168551,9360.000000000002,False
1029,12959344.297081308,101442.53562168551,9360.000000000002,False
1030,12953883.381798645,101442.53562168551,9360.000000000002,False
1031,12948422.466515983,101442.53562168551,9360.000000000002,False
1032,12942961.55123332,101442.53562168551,9360.000000000002,False
1033,12937500.635950657,101442.53562168551,9360.000000000002,False
1034,12932039.720667994,101442.53562168551,9360.000000000002,False
1035,12926578.80538533,101442.53562168551,9360.000000000002,False
1036,12921117.890102668,101442.53562168551,9360.000000000002,False
1037,12915656.974820005,101442.53562168551,9360.000000000002,False
1038,12910196.059537342,101442.53562168551,9360.000000000002,False
1039,12904735.144254679,101442.53562168551,9360.000000000002,False
1040,12899274.228972016,101442.53562168551,9360.000000000002,False
1041,12893813.313689353,101442.53562168551,9360.000000000002,False
1042,12888352.39840669,101442.53562168551,9360.000000000002,False
1043,12882891.483124027,101442.53562168551,9360.000000000002,False
1044,12877430.567841364,101442.53562168551,9360.000000000002,False
1045,12871969.652558701,101442.53562168551,9360.000000000002,False
1046,12866508.737276038,101442.53562168551,9360.000000000002,False
1047,12861047.821993375,101442.53562168551,9360.000000000002,False
1048,12855586.906710712,101442.53562168551,9360.000000000002,False
1049,12850125.99142805,101442.53562168551,9360.000000000002,False
1050,12944665.076145386,101442.53562168551,9360.000000000002,False
1051,12939204.160862723,101442.53562168551,9360.000000000002,False
1052,12933743.24558006,101442.53562168551,9360.000000000002,False
1053,12928282.330297397,101442.53562168551,9360.000000000002,False
1054,12922821.415014734,101442.53562168551,9360.000000000002,False
1055,12917360.499732072,101442.53562168551,9360.000000000002,False
1056,12911899.584449409,101442.53562168551,9360.000000000002,False
1057,12906438.669166746,101442.53562168551,9360.000000000002,False
1058,12900977.753884083,101442.53562168551,9360.000000000002,False
1059,12895516.83860142,101442.53562168551,9360.000000000002,False
1060,12890055.923318757,101442.53562168551,9360.000000000002,False
1061,12884595.008036094,101442.53562168551,9360.000000000002,False
1062,12879134.09275343,101442.53562168551,9360.000000000002,False
1063,12873673.177470768,101442.53562168551,9360.000000000002,False
1064,12868212.262188105,101442.53562168551,9360.000000000002,False
1065,12862751.346905442,101442.53562168551,9360.000000000002,False
1066,12857290.431622779,101442.53562168551,9360.000000000002,False
1067,12851829.516340116,101442.53562168551,9360.000000000002,False
1068,12846368.601057453,101442.53562168551,9360.000000000002,False
1069,12840907.68577479,101442.53562168551,9360.000000000002,False
1070,12835446.770492127,101442.53562168551,9360.000000000002,False
