Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid Out (Qube),Exhausted Pool
380,21292741.72672465,1014425.3562168562,16380.0,False
381,21309606.85961231,1014425.3562168562,16380.0,False
382,21326471.992499966,1014425.3562168562,16380.0,False
383,21343337.125387624,1014425.3562168562,16380.0,False
384,21360202.25827528,1014425.3562168562,16380.0,False
385,21377067.39116294,1014425.3562168562,16380.0,False
386,21393932.524050597,1014425.3562168562,16380.0,False
387,21410797.656938255,1014425.3562168562,16380.0,False
388,21427662.789825913,1014425.3562168562,16380.0,False
389,21444527.92271357,1014425.3562168562,16380.0,False
390,21561393.055601228,1014425.3562168562,16380.0,False
391,21578258.188488886,1014425.3562168562,16380.0,False
392,21595123.321376543,1014425.3562168562,16380.0,False
393,21611988.4542642,1014425.3562168562,16380.0,False
394,21628853.58715186,1014425.3562168562,16380.0,False
395,21645718.720039517,1014425.3562168562,16380.0,False
396,21662583.852927174,1014425.3562168562,16380.0,False
397,21679448.985814832,1014425.3562168562,16380.0,False
398,21696314.11870249,1014425.3562168562,16380.0,False
399,21713179.251590148,1014425.3562168562,16380.0,False
400,21730044.384477805,1014425.3562168562,16380.0,False
401,21746909.517365463,1014425.3562168562,16380.0,False
402,21763774.65025312,1014425.3562168562,16380.0,False
403,21780639.78314078,1014425.3562168562,16380.0,False
404,21797504.916028436,1014425.3562168562,16380.0,False
405,21814370.048916094,1014425.3562168562,16380.0,False
406,21831235.18180375,1014425.3562168562,16380.0,False
407,21848100.31469141,1014425.3562168562,16380.0,False
408,21864965.447579067,1014425.3562168562,16380.0,False
409,21881830.580466725,1014425.3562168562,16380.0,False
410,21898695.713354383,1014425.3562168562,16380.0,False
411,21915560.84624204,1014425.3562168562,16380.0,False
412,21932425.979129698,1014425.3562168562,16380.0,False
413,21949291.112017356,1014425.3562168562,16380.0,False
414,21966156.244905014,1014425.3562168562,16380.0,False
415,21983021.37779267,1014425.3562168562,16380.0,False
416,21999886.51068033,1014425.3562168562,16380.0,False
417,22016751.643567987,1014425.3562168562,16380.0,False
418,22033616.776455645,1014425.3562168562,16380.0,False
419,22050481.909343302,1014425.3562168562,16380.0,False
420,22167347.04223096,1014425.3562168562,16380.0,False
421,22184212.175118618,1014425.3562168562,16380.0,False
422,22201077.308006275,1014425.3562168562,16380.0,False
